#{"t_start": 1766596701.300799, "env_id": "CustomHopper-source-v0"}
r,l,t
6.182949,10,0.417981
19.812283,20,0.421809
6.221811,15,0.424314
10.649055,26,0.431858
30.229063,27,0.437479
10.156801,13,0.439817
6.910646,11,0.441616
4.925587,11,0.4434
30.830976,38,0.449885
23.220097,22,0.453504
10.212997,14,0.455954
3.988971,9,0.457437
7.678175,21,0.460895
5.559552,12,0.463014
21.201567,23,0.466778
5.775346,12,0.468641
9.078961,12,0.470444
7.002558,11,0.472317
5.033459,17,0.475073
1.950373,13,0.477195
63.600777,43,0.484095
38.110241,31,0.489125
6.334853,14,0.491447
4.238725,16,0.494044
7.967657,27,0.498619
13.771708,15,0.501063
4.148635,11,0.502836
9.364822,25,0.507081
11.119524,16,0.509794
6.715334,10,0.511342
7.721174,13,0.515751
12.584817,24,0.520545
8.780981,12,0.522665
4.332803,15,0.525175
5.745629,13,0.527208
17.597716,19,0.530366
29.188841,27,0.534917
9.15252,24,0.538834
17.687653,21,0.542266
5.161664,10,0.543782
4.632498,10,0.545384
13.093834,14,0.547547
6.65852,17,0.550313
3.16776,11,0.552074
22.363096,19,0.5552
15.647855,18,0.55808
12.127985,15,0.560412
9.359337,19,0.563508
52.456581,68,0.574551
26.988146,26,0.578775
6.53028,36,0.584644
7.506781,13,0.586673
8.661611,11,0.588459
8.389761,12,0.590309
15.192531,17,0.593125
14.511336,21,0.596505
25.18964,32,0.601745
9.017801,12,0.603618
35.626054,30,0.608453
3.936566,22,0.611936
62.038064,49,0.621744
6.265482,10,0.624101
28.073675,30,0.628837
8.274987,36,0.634739
14.631556,18,0.637553
5.763721,9,0.639317
5.53378,11,0.641122
9.429393,13,0.643059
12.580743,24,0.646988
6.39215,38,0.652983
11.275876,16,0.655552
6.249781,12,0.65739
6.842488,13,0.659453
11.430863,28,0.663966
11.787793,19,0.667013
9.224164,16,0.669557
6.396234,10,0.671089
4.985253,10,0.672604
23.018675,23,0.676284
4.904873,9,0.677679
93.286479,60,0.686986
6.465121,12,0.688869
7.629479,21,0.69219
61.801888,43,0.698824
5.540277,9,0.700176
13.989608,20,0.703303
5.537094,10,0.704801
6.37204,15,0.707209
8.847605,12,0.709117
18.218689,25,0.713158
29.294817,28,0.717703
4.349132,9,0.719175
12.464798,21,0.725341
10.649081,16,0.727957
8.035918,16,0.730701
7.208825,11,0.732415
6.276738,12,0.734342
12.0757,33,0.739841
8.530064,12,0.74171
11.831517,21,0.745181
11.87776,16,0.747854
9.021357,13,0.749836
9.453267,20,0.753037
8.836627,24,0.75685
75.849243,43,1.172316
8.975076,13,1.174441
104.632559,64,1.18518
22.942154,25,1.189387
37.352532,57,1.199109
25.551018,31,1.204147
47.262328,27,1.208532
15.198932,27,1.212957
53.101252,41,1.219767
24.293559,34,1.225301
56.444008,41,1.232831
46.01694,49,1.249048
21.679421,23,1.253701
9.628021,13,1.256119
34.580139,33,1.261623
13.801937,15,1.264232
10.161931,13,1.268891
6.068621,10,1.279236
72.250042,48,1.288121
10.418416,30,1.293063
11.193723,15,1.295434
12.283207,15,1.297854
3.11767,10,1.299458
9.934127,12,1.301444
18.167303,25,1.305665
83.273654,48,1.313423
78.430184,45,1.320646
5.300015,17,1.323478
11.919957,20,1.326711
1.180315,11,1.328472
22.892348,25,1.332707
32.29392,34,1.338266
6.463876,11,1.339992
12.99073,19,1.342991
132.203552,90,1.360391
27.771092,24,1.36448
66.377607,43,1.371417
5.10109,11,1.373159
4.344057,12,1.375043
6.111778,12,1.376883
12.339204,20,1.380113
17.837248,21,1.383511
8.357221,14,1.385808
8.00958,24,1.389665
12.012241,27,1.393954
20.634561,23,1.397701
57.872222,41,1.404368
9.212809,25,1.408519
7.89445,14,1.410893
7.072832,22,1.414491
10.800323,18,1.417452
63.677889,51,1.425939
11.769347,19,1.429248
33.808768,26,1.434248
8.446275,17,1.437539
14.16419,17,1.44033
6.324774,12,1.442284
37.771869,31,1.447463
27.989813,31,1.452434
12.060166,16,1.456697
65.563291,46,1.465314
5.198023,14,1.467658
33.630598,32,1.472926
15.8688,27,1.477269
72.230294,47,1.484899
64.712031,48,1.492722
61.174616,39,1.498905
5.878037,9,1.500307
20.095872,19,1.503426
9.88242,14,1.505719
77.324757,45,1.512794
12.333751,15,1.515211
33.554543,30,1.520132
4.055201,8,1.521417
7.816732,11,1.52307
82.070127,45,1.530134
19.60448,30,1.91199
17.164061,24,1.916168
155.570452,88,1.931077
50.720735,35,1.936768
86.221031,74,1.949018
18.697062,17,1.951826
21.498294,23,1.955539
6.922097,13,1.957605
20.12942,38,1.963976
34.361865,30,1.968831
120.003559,66,1.982172
17.583233,22,1.98582
84.997228,54,1.994795
22.628235,27,1.999276
9.64291,14,2.001563
94.737198,72,2.013198
25.406945,19,2.016223
105.834298,57,2.025129
30.263098,34,2.030768
97.126097,67,2.041757
17.49425,20,2.044946
7.027561,25,2.049128
14.348474,17,2.051953
86.664432,48,2.059305
95.307137,52,2.067248
112.052846,59,2.076624
79.153694,46,2.087098
30.181656,36,2.093182
9.912071,23,2.097004
38.274667,36,2.102903
16.386306,18,2.105755
13.857036,18,2.108551
79.919756,48,2.116273
96.401474,59,2.125683
7.127722,12,2.127578
7.436534,12,2.129493
130.466748,81,2.142682
117.010963,60,2.165076
23.996506,18,2.167987
32.628085,28,2.172427
103.137249,55,2.180899
20.4417,28,2.185377
173.137367,89,2.202638
7.686738,17,2.205482
71.760456,41,2.21211
134.651074,135,2.233961
82.648806,46,2.241545
19.771747,33,2.246833
15.396769,17,2.249663
85.885138,49,2.257538
73.917467,47,2.638874
147.877675,84,2.652645
232.511438,122,2.672559
71.416034,52,2.680808
82.341334,47,2.688323
68.959832,39,2.694564
112.490933,58,2.703813
210.208651,97,2.722343
106.019453,63,2.732173
48.209616,42,2.738841
170.4848,90,2.752894
14.015,17,2.755625
33.94921,27,2.760148
56.960001,51,2.768367
64.335088,36,2.773968
54.940515,53,2.782436
12.782716,16,2.784942
127.951771,63,2.795368
64.878201,38,2.801498
11.125968,14,2.80376
86.745378,50,2.812049
139.723496,75,2.826922
26.969647,28,2.831838
78.12136,61,2.841723
68.80177,41,2.848509
87.001017,50,2.85646
64.010859,50,2.864485
19.603441,20,2.867698
53.627853,32,2.872768
193.589579,101,2.888549
96.23265,53,2.897165
161.387958,100,2.913552
54.497566,39,2.922902
79.635569,45,2.930387
100.780452,53,2.938853
49.207227,35,2.944258
61.672469,35,2.949737
119.930272,64,2.959998
25.973794,33,2.965302
10.345628,16,2.967889
84.439473,46,2.975364
39.331749,30,3.365124
59.332119,49,3.373411
172.374799,87,3.387709
83.827846,49,3.395839
227.850355,122,3.416291
92.655387,57,3.425603
61.380997,36,3.431605
80.602618,44,3.438718
110.692718,57,3.450687
164.432709,93,3.480828
58.115811,34,3.486416
80.608342,45,3.493557
75.784191,44,3.500555
69.249847,42,3.507427
149.995874,77,3.519928
21.008761,21,3.523352
67.966149,67,3.534254
139.888445,77,3.548495
138.277084,69,3.560995
117.089187,60,3.570742
36.931177,36,3.576724
60.277723,38,3.582697
192.844196,98,3.598294
99.930627,53,3.607077
102.33899,54,3.615637
15.582951,26,3.61991
12.261049,13,3.622083
106.962908,58,3.63148
48.650266,29,3.63619
93.544094,53,3.64462
116.41711,70,3.658504
12.203581,16,3.661171
127.849978,65,3.67185
65.134727,39,3.678147
176.224627,89,3.692451
93.134318,59,3.701934
143.692797,75,3.714051
195.041734,92,4.104091
229.634784,134,4.12586
82.014025,48,4.133656
189.857295,93,4.148335
76.758263,44,4.155411
200.14016,106,4.17265
203.925894,105,4.192239
83.843358,51,4.200263
48.388107,29,4.20487
164.926286,78,4.2172
120.242835,71,4.228154
148.930737,80,4.241317
134.109513,70,4.252647
153.551435,74,4.264503
122.574937,60,4.274165
102.684233,54,4.282783
79.553474,44,4.292806
67.816752,41,4.299413
161.355699,79,4.312012
136.627257,68,4.323274
72.010992,44,4.330145
179.390855,93,4.345233
80.439081,48,4.352767
245.044842,122,4.372573
62.827762,37,4.378614
60.836967,36,4.384466
55.77838,34,4.391558
89.927529,53,4.401078
122.546236,67,4.412041
114.529651,65,4.422583
174.233286,86,4.802854
258.312188,133,4.827603
164.409125,90,4.842666
59.318009,36,4.85108
126.73687,71,4.873135
282.417072,129,4.89451
159.963987,85,4.909052
211.870458,103,4.930072
247.833923,114,4.949742
72.051963,44,4.957076
165.686464,80,4.970145
66.075625,39,4.97694
256.754476,115,4.99625
139.806404,76,5.008863
111.377333,65,5.021247
226.492405,100,5.03932
52.246413,30,5.044483
152.794316,76,5.057123
216.461381,98,5.073209
85.802062,54,5.081823
88.645927,60,5.092039
216.598228,103,5.109091
219.008131,101,5.127506
75.470565,43,5.135572
228.632303,108,5.153172
120.910342,67,5.535361
225.151802,107,5.556393
40.366106,31,5.561425
256.94413,115,5.580059
211.263378,95,5.595989
179.00526,87,5.61006
210.893342,93,5.625055
236.736029,119,5.643773
155.005185,73,5.658471
241.11842,113,5.677338
97.619245,55,5.686401
250.580238,109,5.703595
113.142911,60,5.713315
217.962751,95,5.728451
158.679782,81,5.741451
81.642008,46,5.748839
163.269532,81,5.764554
36.960436,28,5.769152
230.734356,108,5.786209
157.616498,90,5.800891
233.033949,103,5.817566
212.82319,107,5.835165
196.612226,99,5.850474
208.035772,97,5.868629
138.581441,71,6.265987
244.72344,112,6.287246
247.967839,135,6.30989
54.341911,33,6.315161
230.690035,105,6.332393
238.65682,113,6.350931
88.6487,49,6.358719
102.161795,57,6.367837
173.008507,89,6.382113
231.93639,99,6.400991
250.723249,112,6.418908
202.842091,93,6.433528
279.648556,124,6.452763
65.902895,39,6.459203
219.535652,101,6.47563
220.386605,112,6.496457
126.075653,64,6.506683
110.512136,59,6.516151
215.273549,106,6.5333
166.821173,87,6.547151
151.779289,87,6.561303
114.332802,73,6.573074
213.841493,97,6.588528
293.780014,128,6.979199
255.988109,137,7.001619
99.827464,58,7.010969
280.970462,128,7.033966
240.899178,112,7.051867
307.951807,134,7.072774
233.660136,104,7.089415
276.897424,114,7.107871
265.309409,122,7.130077
282.865724,126,7.150415
278.613187,128,7.17085
222.492475,106,7.187655
290.842218,137,7.208997
241.20902,111,7.226468
230.7691,114,7.247308
280.840721,126,7.266924
120.129641,71,7.278213
155.964491,84,7.291573
185.827804,90,7.678842
284.695317,120,7.698319
223.454477,111,7.727925
195.717989,109,7.745571
241.439271,121,7.768107
292.873572,124,7.788145
289.954484,137,7.810206
315.506492,125,7.830117
182.171397,86,7.843826
240.191498,113,7.861694
262.690029,106,7.88141
210.788472,110,7.898913
122.973758,67,7.909583
249.636549,108,7.926991
259.360023,121,7.946154
106.175696,63,7.956272
181.674707,101,7.974896
321.686579,152,7.999228
217.540621,98,8.015085
77.884334,50,8.023382
310.305487,133,8.426482
86.466797,55,8.435166
302.330812,136,8.456916
201.4108,89,8.47108
157.86311,76,8.48301
234.418429,102,8.50224
290.775008,133,8.523899
251.776947,113,8.541572
306.608958,123,8.56156
328.658283,124,8.581079
325.74239,149,8.60733
295.673349,113,8.625631
229.132504,110,8.643273
225.308564,100,8.658949
284.312929,135,8.679513
140.748627,70,8.69031
251.861264,114,8.711014
89.366672,52,8.719389
260.720831,108,8.736218
331.499546,128,9.147435
238.816108,113,9.165343
120.649282,62,9.175285
315.249238,138,9.196701
377.004815,171,9.226017
311.189847,125,9.246156
295.12501,128,9.266107
319.268998,130,9.287094
329.104713,126,9.306916
293.092544,127,9.329801
313.797542,127,9.350031
98.511218,55,9.358839
307.535298,126,9.378409
303.274602,128,9.398179
309.39569,129,9.418589
130.278966,67,9.453228
300.731324,131,9.499621
319.641266,135,9.907253
319.515919,137,9.930177
344.769113,136,9.954067
393.391394,151,9.982153
329.087748,128,10.003285
437.279341,175,10.032425
362.866851,151,10.056074
51.788293,34,10.061434
227.023673,103,10.080979
297.914897,135,10.10388
310.496082,129,10.162937
276.561494,114,10.187404
428.802515,182,10.216419
345.252179,137,10.237867
291.356303,114,10.255769
259.933167,118,10.274835
287.33359,111,10.682491
308.276817,120,10.704972
357.413998,143,10.7287
358.54505,141,10.756239
178.556371,91,10.771418
314.903455,126,10.791418
304.279246,127,10.814763
360.74381,156,10.8398
312.5749,127,10.860359
329.014331,138,10.882887
306.543023,124,10.901754
308.819303,133,10.925344
338.237209,139,10.947271
287.749474,117,10.965572
418.262323,192,10.996045
309.576635,127,11.39456
284.861933,128,11.415474
329.834107,127,11.438939
380.947914,157,11.465611
340.928589,155,11.49075
288.57472,123,11.51032
324.62794,139,11.532057
324.084534,123,11.555008
331.80986,137,11.576787
282.328396,111,11.594566
343.324334,135,11.616196
332.977673,135,11.637654
394.292829,167,11.667541
308.957547,138,11.689991
357.595708,145,11.713255
318.937631,129,12.120202
314.280995,122,12.13983
321.386553,128,12.160614
352.306128,158,12.189163
372.71739,164,12.215535
273.473151,126,12.235626
321.204318,133,12.257381
299.974939,129,12.28032
301.954135,127,12.300583
146.901184,71,12.311842
445.060142,172,12.338751
227.308358,101,12.355241
338.892953,143,12.377654
141.025162,73,12.392535
402.849432,179,12.420432
365.9691,137,12.4417
356.495737,136,12.831048
394.766359,154,12.855515
164.203204,80,12.868996
331.057794,140,12.891699
362.90942,137,12.915876
281.055025,132,12.93684
393.503249,147,12.959755
358.81981,143,12.982621
227.965976,98,12.997892
325.057896,136,13.022755
281.397059,125,13.042586
329.049556,135,13.063991
294.30347,124,13.083832
306.54153,136,13.105229
370.487892,138,13.129659
300.649948,140,13.151562
585.914806,220,13.571339
358.118385,135,13.593229
306.104854,120,13.611878
362.621893,141,13.633862
318.607667,131,13.657597
244.590015,114,13.676339
346.613612,137,13.697969
325.075729,133,13.719675
435.015659,186,13.751504
319.103431,135,13.773569
355.432201,151,13.797726
314.633548,134,13.819391
312.086471,126,13.839522
352.929936,154,13.868273
414.719904,165,14.282941
337.194867,144,14.306043
332.275603,133,14.327093
481.461647,184,14.356814
198.06507,92,14.371798
347.94432,144,14.39727
268.216694,137,14.418901
146.621189,81,14.43153
245.247624,124,14.451489
350.093139,126,14.471477
382.156284,140,14.496325
352.408769,124,14.515845
508.807842,178,14.543289
347.833572,148,14.565939
172.674616,81,14.578834
334.163681,134,14.984889
273.920149,124,15.004497
591.325117,211,15.040932
366.767509,145,15.063575
394.023277,137,15.085217
670.600249,241,15.125624
324.695169,139,15.147577
335.110082,148,15.171396
342.638352,132,15.192403
450.304315,167,15.22152
412.420624,151,15.248228
431.738174,179,15.277138
612.641296,205,15.310549
180.407545,84,15.702173
521.680912,188,15.73203
494.209058,179,15.76349
523.174339,188,15.79372
372.414737,152,15.817289
526.627244,200,15.85088
554.118874,218,15.885505
572.009669,207,15.918117
551.303812,202,15.952373
623.722519,231,15.989194
528.063824,189,16.018529
493.30605,166,16.451337
479.188624,171,16.481321
454.786125,159,16.506527
391.853024,155,16.530484
125.722465,74,16.54192
552.644245,195,16.575566
566.564676,212,16.610244
472.120014,191,16.64166
370.536273,158,16.667847
459.070965,164,16.699099
312.386918,142,16.722667
503.225679,201,16.755956
451.861281,168,17.166574
411.559246,178,17.195687
553.804918,206,17.245766
556.857167,188,17.276624
567.87108,196,17.31079
277.677157,131,17.332043
496.234541,182,17.3617
392.29081,171,17.389145
661.689552,219,17.427307
506.197539,188,17.457171
323.696107,142,17.480224
374.655749,151,17.504218
639.399392,230,17.967747
400.244368,159,17.993358
539.850478,204,18.025266
543.792852,182,18.057489
461.800462,153,18.081541
621.270374,211,18.115097
501.705159,182,18.145855
420.718346,173,18.174498
538.04343,204,18.214898
529.094627,203,18.248729
521.207887,212,18.713294
478.775913,178,18.741504
296.841224,132,18.76208
314.395813,138,18.787031
392.581632,130,18.807689
549.254388,200,18.839772
358.250896,153,18.864116
566.950137,211,18.900701
360.036961,132,18.921362
151.481376,77,18.934002
376.716513,135,18.954874
366.125072,144,18.977219
534.85828,179,19.008541
542.492525,201,19.40596
642.017885,220,19.44375
627.253835,199,19.475159
385.813552,144,19.497653
494.147763,160,19.525387
575.617813,209,19.558482
565.648226,207,19.590713
524.91632,178,19.618747
460.216586,181,19.650139
633.019589,208,19.681719
516.179177,171,19.708457
575.600639,212,20.123064
500.901117,188,20.156027
612.884094,214,20.189949
412.274327,142,20.212227
577.746212,192,20.242579
628.725109,212,20.278893
715.809678,225,20.313849
485.573423,170,20.340364
540.747466,180,20.370682
605.221883,210,20.403613
650.703502,218,20.438182
678.730864,229,20.843339
785.545265,255,20.882697
610.383002,204,20.91773
538.798075,188,20.94803
725.591999,268,20.989109
403.849235,168,21.01843
650.237543,205,21.050458
510.366718,192,21.080668
563.493789,194,21.113699
492.465528,192,21.143622
553.22811,194,21.559243
609.653367,223,21.594079
878.629665,276,21.640566
739.762088,264,21.682777
580.337699,192,21.713085
565.640897,191,21.746162
970.006501,334,21.798002
555.771473,195,21.828222
727.699407,242,22.239441
470.980369,165,22.26927
615.227505,219,22.304571
510.830046,171,22.331565
645.26044,190,22.365137
829.587451,260,22.406526
748.839767,247,22.445858
123.657351,69,22.456418
820.259001,267,22.501512
478.515362,159,22.52631
766.407552,261,22.973103
521.314203,192,23.007637
544.348578,187,23.03745
471.670573,172,23.06472
803.979369,267,23.109537
452.695135,170,23.136194
308.100873,138,23.159466
857.205249,295,23.209441
598.683613,190,23.239895
505.87722,199,23.271056
608.500352,217,23.305307
410.239291,141,23.761154
628.655762,219,23.796169
741.089661,234,23.834411
615.843249,213,23.869429
612.28156,214,23.903249
542.348476,188,23.932865
628.595811,220,23.970725
498.059184,160,23.996559
398.084997,141,24.018462
421.229969,141,24.040336
588.993542,180,24.468638
512.548444,184,24.499983
788.120784,260,24.543328
304.784228,119,24.564975
512.427022,174,24.610778
545.838666,193,24.642433
787.258708,257,24.686718
805.961171,247,24.725456
623.440277,209,24.758525
528.585085,166,24.790778
226.8831,110,24.812577
741.129626,250,25.265536
505.574769,175,25.294114
733.407687,244,25.335837
616.046845,198,25.366909
623.938636,208,25.400283
1098.956365,354,25.479709
747.74088,227,25.519357
616.121408,198,25.55709
724.374251,244,25.597237
812.974951,296,26.080014
648.923363,213,26.115312
668.317377,220,26.152469
469.312506,152,26.17679
490.006266,157,26.201685
464.304584,154,26.226242
801.073495,262,26.288354
581.747591,209,26.320987
605.784359,180,26.348795
554.703827,192,26.382784
753.449605,267,26.825697
783.312448,251,26.866235
630.600425,210,26.908383
508.308702,163,26.934974
568.952158,193,26.966753
627.75043,204,27.002993
829.629435,257,27.043923
281.150192,134,27.065363
687.7557,252,27.116697
589.188872,201,27.164422
634.471148,205,27.600436
355.547736,157,27.628801
376.490688,149,27.654311
714.431068,239,27.697283
550.158035,185,27.72995
714.588208,242,27.769836
672.919815,225,27.805693
486.340925,213,27.848723
184.76334,96,27.866339
653.239537,225,27.902137
655.078389,236,28.33632
768.013593,245,28.385179
792.120872,260,28.427769
891.287329,307,28.479826
710.74507,236,28.519083
407.158926,147,28.544638
714.281265,242,28.587841
608.950952,192,28.61829
919.383799,279,28.664946
679.904942,221,29.529461
500.296964,177,29.560144
620.480913,182,29.589257
550.696609,227,29.628996
825.583548,242,29.667654
825.684531,261,29.708744
602.946546,182,29.740815
940.810555,305,29.788723
820.983584,264,29.833822
775.745263,233,30.260789
857.518266,266,30.302731
1090.640891,346,30.360883
542.300946,165,30.386936
925.761335,272,30.430158
993.870748,311,30.482729
1163.287871,402,30.554795
311.571389,133,30.969417
842.880189,323,31.044556
932.305214,302,31.096323
1087.563487,362,31.158901
543.588183,179,31.192627
572.408822,181,31.222073
876.41709,256,31.267868
701.455041,233,31.309318
834.285638,285,31.769076
390.584981,134,31.792276
1027.041974,324,31.863392
850.874204,252,31.906984
750.210338,266,31.95321
1295.564901,424,32.022269
785.055039,240,32.06198
826.444217,272,32.486009
858.034479,255,32.527259
542.171644,170,32.557561
682.532702,215,32.592281
1381.720847,500,32.679047
707.129953,238,32.718692
154.766575,77,32.730726
644.928075,210,32.777643
658.771505,232,32.817502
826.354621,272,33.243988
822.347272,267,33.289756
994.022075,331,33.342365
817.171462,262,33.387029
884.832095,285,33.432372
1109.324109,326,33.483618
577.269093,194,33.51721
640.87568,202,33.549215
495.994672,156,33.946055
803.037575,252,33.985649
999.435361,309,34.051484
746.37001,259,34.093002
673.995041,211,34.128697
798.798023,244,34.166517
763.908053,245,34.20584
1260.98903,425,34.648955
1132.691324,380,34.719803
239.823763,103,34.737745
798.910467,254,34.784821
749.45887,232,34.82311
1325.660693,453,34.897945
277.852288,109,34.9149
1074.467285,336,34.971487
1285.952668,412,35.453852
1344.958195,423,35.524258
780.492411,246,35.565522
688.910746,215,35.602425
663.143652,211,35.636708
1321.84135,500,35.723576
1066.654892,376,36.197222
959.589323,341,36.256466
1202.175325,457,36.338623
1535.276219,500,36.426655
1180.079522,500,36.509424
965.018841,337,36.978257
674.139517,215,37.014089
752.90889,258,37.057318
619.505233,196,37.090077
1080.627265,373,37.149
638.308486,201,37.184144
918.547494,310,37.236042
1376.037273,500,37.745556
362.570213,133,37.767217
761.978557,242,37.809332
678.15138,228,37.847855
643.795551,211,37.883592
960.211042,341,37.942608
879.195806,261,37.990626
580.511619,192,38.024893
1039.653849,333,38.502551
785.868045,246,38.545309
958.397913,325,38.597371
815.005479,252,38.641817
827.826089,313,38.69194
620.864423,213,38.726053
847.889613,278,38.77838
728.089239,245,38.818586
1394.813153,458,39.277051
865.609949,293,39.324812
1044.945241,326,39.393528
1492.279147,500,39.47539
1132.077014,397,39.539384
624.691456,199,39.943109
1075.310653,329,39.999061
797.832107,259,40.040855
875.81374,299,40.088766
1019.722251,329,40.144229
1339.868927,451,40.21906
1225.697907,396,40.654646
780.815323,261,40.696174
1178.568825,380,40.769052
987.2659,308,40.82147
953.630258,301,40.872234
880.220103,276,40.915506
837.280568,275,40.961654
658.072195,218,41.363443
616.663545,213,41.404386
780.160514,256,41.454205
615.720138,192,41.488126
860.869893,275,41.531049
775.992683,248,41.569716
760.759247,250,41.616421
851.179268,267,41.660678
664.685153,212,41.698037
655.006472,193,42.117361
582.972374,201,42.149372
1412.746153,477,42.229013
643.217298,221,42.264748
984.511327,310,42.317058
655.722564,201,42.348635
909.67944,290,42.395129
1054.27799,326,42.824922
805.512537,261,42.869167
544.256677,195,42.900192
807.673287,256,42.946841
835.808484,293,42.993819
686.88209,210,43.027429
819.666909,262,43.076486
611.817039,194,43.117263
673.65473,238,43.157947
803.402187,258,43.576776
738.51802,254,43.619387
1041.024134,330,43.674541
494.252068,170,43.707141
609.675143,192,43.73876
854.073374,266,43.783228
774.175107,280,43.833334
220.636647,98,43.850525
1422.852874,500,44.348188
612.827574,187,44.378707
652.415304,198,44.409938
515.39642,159,44.438172
1028.316314,327,44.491251
632.279752,192,44.522577
600.019785,192,44.556728
962.201208,295,44.60432
582.903822,180,44.635768
1152.128812,425,45.082263
750.193668,245,45.121536
246.323812,107,45.138358
524.462609,188,45.170976
248.84087,103,45.187725
235.043707,102,45.204276
959.248656,321,45.254336
858.207812,285,45.302191
669.273763,205,45.334573
847.514629,270,45.775421
1145.574183,388,45.84082
